"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp_var_rate","cons_price_idx","cons_conf_idx","euribor3m","nr_employed","subscribed"
26,"technician","married","university.degree","no","no","no","telephone","may","mon",523,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
56,"entrepreneur","married","basic.4y","no","no","no","telephone","may","mon",820,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
44,"blue-collar","married","professional.course","unknown","yes","no","telephone","may","mon",140,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
29,"admin.","single","basic.9y","unknown","no","no","telephone","may","mon",306,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
41,"admin.","married","university.degree","no","yes","yes","telephone","may","mon",77,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
41,"admin.","single","unknown","no","yes","yes","telephone","may","mon",1111,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
30,"technician","single","professional.course","no","no","no","telephone","may","mon",480,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
33,"technician","married","basic.9y","no","no","no","telephone","may","mon",493,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
28,"student","single","university.degree","unknown","yes","no","telephone","may","mon",225,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
32,"blue-collar","single","basic.9y","no","no","no","telephone","may","mon",178,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
37,"blue-collar","divorced","basic.4y","unknown","yes","no","telephone","may","mon",391,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
37,"self-employed","divorced","university.degree","no","yes","no","telephone","may","mon",596,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
54,"retired","divorced","professional.course","no","no","no","telephone","may","mon",241,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
54,"blue-collar","married","professional.course","unknown","yes","yes","telephone","may","mon",198,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
31,"blue-collar","single","high.school","unknown","yes","no","telephone","may","mon",93,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
41,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","mon",334,7,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
35,"services","married","high.school","no","no","no","telephone","may","mon",159,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
31,"blue-collar","married","basic.9y","no","yes","no","telephone","may","mon",181,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
28,"services","married","high.school","no","yes","no","telephone","may","tue",176,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
34,"admin.","divorced","university.degree","no","no","no","telephone","may","tue",382,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
48,"admin.","married","high.school","no","yes","no","telephone","may","tue",116,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
33,"technician","divorced","high.school","no","no","no","telephone","may","tue",207,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
28,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","tue",237,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
42,"housemaid","married","high.school","unknown","yes","no","telephone","may","tue",218,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
38,"blue-collar","single","basic.9y","no","yes","no","telephone","may","tue",2231,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"yes"
53,"technician","married","professional.course","unknown","yes","no","telephone","may","tue",170,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
53,"technician","married","professional.course","unknown","yes","yes","telephone","may","tue",247,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
34,"admin.","married","university.degree","no","no","no","telephone","may","tue",174,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
48,"technician","married","high.school","no","no","yes","telephone","may","tue",340,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
41,"technician","married","professional.course","no","yes","no","telephone","may","tue",107,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
39,"services","married","unknown","unknown","no","no","telephone","may","tue",191,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
37,"services","married","high.school","no","no","no","telephone","may","tue",121,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
35,"services","divorced","professional.course","unknown","no","no","telephone","may","tue",806,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
41,"technician","married","professional.course","no","no","no","telephone","may","tue",92,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
47,"admin.","married","high.school","unknown","yes","no","telephone","may","tue",139,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
32,"blue-collar","married","basic.6y","no","no","yes","telephone","may","tue",60,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
55,"retired","married","basic.4y","unknown","yes","no","telephone","may","tue",129,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
49,"self-employed","married","professional.course","no","yes","no","telephone","may","tue",214,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
49,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","tue",813,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
46,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","tue",565,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
46,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","tue",305,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
49,"self-employed","married","professional.course","no","yes","no","telephone","may","tue",276,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
33,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",176,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
40,"housemaid","divorced","unknown","no","no","no","telephone","may","tue",20,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
50,"housemaid","single","unknown","no","yes","no","telephone","may","tue",473,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
27,"technician","single","professional.course","no","yes","no","telephone","may","tue",125,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
27,"blue-collar","married","basic.9y","no","yes","no","telephone","may","tue",297,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
46,"admin.","divorced","high.school","unknown","yes","no","telephone","may","tue",354,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
43,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",768,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
30,"admin.","single","high.school","no","no","no","telephone","may","tue",315,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
55,"technician","married","professional.course","no","no","no","telephone","may","tue",58,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
47,"blue-collar","married","professional.course","unknown","yes","no","telephone","may","tue",15,11,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
36,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","tue",267,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
47,"management","divorced","university.degree","no","no","no","telephone","may","tue",198,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
36,"services","married","high.school","no","no","no","telephone","may","tue",168,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
40,"entrepreneur","married","university.degree","unknown","yes","no","telephone","may","tue",291,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
33,"services","divorced","high.school","no","no","no","telephone","may","tue",326,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
35,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","tue",389,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
36,"entrepreneur","married","basic.6y","no","yes","no","telephone","may","tue",284,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
35,"blue-collar","married","unknown","no","no","no","telephone","may","wed",128,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
31,"admin.","single","university.degree","no","no","no","telephone","may","wed",89,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
31,"blue-collar","single","basic.9y","no","no","no","telephone","may","wed",220,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
34,"blue-collar","married","basic.9y","no","no","no","telephone","may","wed",606,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
41,"technician","married","high.school","no","yes","no","telephone","may","wed",832,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"yes"
34,"admin.","single","high.school","no","yes","yes","telephone","may","wed",230,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
44,"management","married","university.degree","no","no","no","telephone","may","wed",158,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
33,"unemployed","divorced","basic.9y","no","no","no","telephone","may","wed",1321,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"yes"
55,"admin.","married","high.school","no","no","yes","telephone","may","wed",213,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
49,"blue-collar","married","basic.6y","unknown","yes","yes","telephone","may","wed",220,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
37,"services","married","high.school","no","yes","no","telephone","may","wed",178,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
52,"blue-collar","married","basic.9y","no","no","no","telephone","may","wed",188,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
42,"blue-collar","married","basic.6y","no","yes","no","telephone","may","wed",347,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
29,"technician","single","professional.course","no","no","no","telephone","may","wed",199,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
34,"blue-collar","married","high.school","no","no","no","telephone","may","wed",407,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
44,"admin.","married","university.degree","no","yes","no","telephone","may","wed",98,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
41,"technician","married","basic.9y","no","yes","no","telephone","may","wed",210,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
41,"admin.","single","university.degree","no","no","no","telephone","may","wed",265,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
35,"technician","married","professional.course","no","no","no","telephone","may","wed",161,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
24,"services","single","high.school","no","yes","no","telephone","may","wed",977,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
29,"technician","married","professional.course","no","no","no","telephone","may","wed",71,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
34,"services","married","high.school","unknown","no","no","telephone","may","wed",48,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
33,"admin.","married","university.degree","no","yes","no","telephone","may","wed",174,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
34,"unemployed","single","university.degree","no","no","no","telephone","may","wed",115,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
36,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",229,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
42,"technician","married","professional.course","unknown","no","no","telephone","may","wed",295,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
53,"self-employed","married","university.degree","no","yes","no","telephone","may","wed",382,10,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
50,"admin.","married","high.school","no","no","yes","telephone","may","wed",49,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
44,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","wed",302,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
43,"services","single","high.school","unknown","yes","no","telephone","may","wed",902,5,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
26,"student","single","high.school","no","no","no","telephone","may","wed",852,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
44,"blue-collar","divorced","basic.6y","no","no","no","telephone","may","wed",133,4,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
29,"admin.","single","high.school","no","yes","yes","telephone","may","wed",167,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
49,"management","married","university.degree","no","no","no","telephone","may","wed",166,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
39,"blue-collar","divorced","unknown","no","no","no","telephone","may","wed",302,10,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
47,"services","divorced","high.school","no","yes","no","telephone","may","wed",370,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
34,"blue-collar","single","basic.4y","unknown","no","yes","telephone","may","wed",135,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
38,"self-employed","single","university.degree","no","no","yes","telephone","may","wed",270,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
28,"services","married","unknown","no","yes","no","telephone","may","wed",260,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
41,"admin.","married","high.school","no","no","no","telephone","may","wed",254,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
38,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","wed",76,9,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
35,"blue-collar","married","unknown","no","yes","no","telephone","may","thu",76,7,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
38,"management","married","basic.6y","unknown","yes","no","telephone","may","thu",243,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
42,"technician","divorced","basic.9y","no","no","no","telephone","may","thu",192,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
43,"unknown","married","high.school","unknown","yes","yes","telephone","may","thu",367,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
40,"admin.","divorced","professional.course","no","yes","no","telephone","may","thu",27,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
44,"blue-collar","single","high.school","no","yes","no","telephone","may","thu",182,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
52,"blue-collar","married","basic.4y","no","yes","no","telephone","may","thu",36,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
55,"unknown","married","unknown","unknown","yes","no","telephone","may","thu",285,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
45,"admin.","married","high.school","no","yes","no","telephone","may","thu",695,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
35,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","thu",95,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
48,"blue-collar","married","basic.6y","no","yes","yes","telephone","may","thu",182,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
35,"services","single","high.school","unknown","yes","no","telephone","may","thu",334,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
36,"blue-collar","married","unknown","unknown","no","no","telephone","may","thu",230,7,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
38,"blue-collar","single","basic.6y","unknown","yes","no","telephone","may","thu",50,7,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
36,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","thu",140,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
32,"admin.","married","university.degree","unknown","yes","no","telephone","may","thu",71,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
48,"admin.","married","professional.course","no","yes","no","telephone","may","thu",178,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
43,"technician","divorced","professional.course","no","no","no","telephone","may","thu",644,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
29,"admin.","single","university.degree","no","no","no","telephone","may","thu",22,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
36,"blue-collar","single","basic.9y","no","no","yes","telephone","may","thu",465,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
55,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","thu",186,5,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
